LATITUDE,LONGITUDE,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
-12.028614,-76.923486,290595.4775,8669551.099,9666,176,81.70966147,21081.09266,3.221590909,0.051606396,0.001355981,0.019886364,17720.56837,3360.524293,0,21081.09266,5238.312417,0.295606343,258,81.70966147,2.342524449,102,28,19,55,231,115,326,8,45064,19718,54435,935,124486,0.20861221
-12.027772,-76.922552,290692.872,8669640.294,9666,176,81.70966147,21081.09266,3.221590909,0.051606396,0.001355981,0.019886364,17720.56837,3360.524293,0,21081.09266,5238.312417,0.295606343,258,81.70966147,2.342524449,102,28,19,55,231,115,326,8,45064,19718,54435,935,124486,0.20861221
-12.153017,-76.975122,285075.3721,8655747.733,22378,198,72.1033537,21414.69605,3.212871287,0.04934449,0.001304799,0.015676568,19970.25098,1444.445072,0,21414.69605,5653.512399,0.283096712,297,72.1033537,2.078843507,67,27,13,27,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.161379,-76.973275,285278.0574,8654819.783,22378,198,72.1033537,21414.69605,3.212871287,0.04934449,0.001304799,0.015676568,19970.25098,1444.445072,0,21414.69605,5653.512399,0.283096712,297,72.1033537,2.078843507,67,27,13,27,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.177447,-76.965886,286096.3779,8653055.393,20586,247,65.16093431,24891.47691,3.264822134,0.039624112,0.001443416,0.011594203,24891.47691,0,0,24891.47691,5906.081481,0.237273244,382,65.16093431,1.711364454,31,12,8,11,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.15351,-76.972367,285369.6859,8655694.546,22378,198,72.1033537,21414.69605,3.212871287,0.04934449,0.001304799,0.015676568,19970.25098,1444.445072,0,21414.69605,5653.512399,0.283096712,297,72.1033537,2.078843507,67,27,13,27,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.15331,-76.972858,285315.0973,8655716.279,22378,198,72.1033537,21414.69605,3.212871287,0.04934449,0.001304799,0.015676568,19970.25098,1444.445072,0,21414.69605,5653.512399,0.283096712,297,72.1033537,2.078843507,67,27,13,27,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.001862,-77.1073,270555.268,8672358.572,8055,164,75.44305175,18106.33242,3.237804878,0.05222806,0.001506971,0,16335.6761,1770.656322,0,18106.33242,2527.481051,0.154721545,240,75.44305175,1.906002779,28,7,10,11,113,19,332,0,20362,4403,62657,0,91888,0.193485919
-12.141514,-76.949805,287820.3115,8657039.937,11285,164,68.0287863,17143.25415,3.201149425,0.051978506,0.001217453,0.049808429,17143.25415,0,0,17143.25415,1650.484203,0.096276016,252,68.0287863,1.792925821,4,3,0,1,15,23,53,0,4954,1791,6980,0,14556,0.269658241
-12.165985,-76.948085,288024.7844,8654330.632,11504,121,88.8935385,17778.7077,3.603174603,0.055598054,0.001468629,0.013227513,17778.7077,0,0,17778.7077,3751.2766,0.210998272,200,88.8935385,1.627723666,29,11,4,14,0,0,0,0,0,0,0,0,0,0.282233066
-12.162077,-76.945306,288326.4753,8654764.303,11504,121,88.8935385,17778.7077,3.603174603,0.055598054,0.001468629,0.013227513,17778.7077,0,0,17778.7077,3751.2766,0.210998272,200,88.8935385,1.627723666,29,11,4,14,0,0,0,0,0,0,0,0,0,0.282233066
-12.034377,-77.024504,279600.5964,8668830.368,27092,109,75.10642133,13143.62373,2.859259259,0.053939991,0.001091459,0.031604938,13143.62373,0,0,13143.62373,3999.1182,0.304262986,175,75.10642133,3.524864578,11,5,2,4,0,0,0,0,0,0,0,0,0,0.5
-12.025315,-77.033424,278623.8644,8669830.054,13493,49,88.57611339,5846.023484,3.142857143,0.075083225,0.001804605,0,5846.023484,0,0,5846.023484,2051.539764,0.350929101,66,88.57611339,2.335441808,3,3,0,0,0,0,0,0,0,0,0,0,0,0.5
-12.036049,-77.037701,278164.322,8668642.71,19797,84,91.43834275,11429.79284,3.255555556,0.082846726,0.000857715,0.075185185,11137.5418,0,292.2510472,11429.79284,7101.392671,0.637608621,125,91.43834275,3.740939273,31,9,7,15,156,169,447,9,35588,9086,141268,771,191046,0.665541777
-12.005747,-77.052474,276527.4549,8671983.205,18011,224,69.46012984,22921.84285,3.177777778,0.060845879,0.001116686,0.015555556,19889.97731,2725.363608,0,22615.34091,2970.257446,0.149334381,330,68.5313361,2.744174801,52,12,12,28,3,9,19,1,2826,138,7771,120,10855,0.562589179
-11.957568,-77.053342,276400.7073,8677304.496,10159,103,85.17722943,12350.69827,3.106796117,0.058270333,0.001736392,0.00420712,11477.04831,873.6499529,0,12350.69827,2288.617833,0.199408225,145,85.17722943,2.466193528,37,17,5,15,17,14,46,0,1107,451,8557,86,10337,0.252540891
-11.945539,-77.050527,276695.8141,8678645.539,10395,210,77.7472133,24023.88891,3.27014218,0.048902199,0.00125953,0.018167457,20931.00054,3092.888366,0,24023.88891,5970.926476,0.285267131,309,77.7472133,1.993789609,31,14,3,14,17,14,46,0,1107,451,8557,86,10337,0.22728384
-11.912688,-77.039028,277921.9723,8682283.854,11284,169,66.20328173,16948.04012,3.211428571,0.059469993,0.001221612,0.023428571,16162.21413,785.8259902,0,16948.04012,2890.156521,0.178821818,256,66.20328173,3.485317046,10,5,2,3,17,14,46,0,1107,451,8557,86,10337,0.288073382
-11.934867,-77.07257,274279.3302,8679800.428,10670,114,91.73829563,14402.91241,3.165217391,0.047646531,0.000816746,0.052173913,11713.63946,1161.94675,1527.32621,14402.91241,3010.52805,0.257010476,157,91.73829563,2.494682207,42,19,8,15,88,49,166,2,11582,1529,19573,211,33644,0.239295292
-11.93308,-77.073331,274201.5737,8679999.017,10670,114,91.73829563,14402.91241,3.165217391,0.047646531,0.000816746,0.052173913,11713.63946,1161.94675,1527.32621,14402.91241,3010.52805,0.257010476,157,91.73829563,2.494682207,42,19,8,15,88,49,166,2,11582,1529,19573,211,33644,0.239295292
-12.09165,-77.032203,278809.0189,8662484.362,34690,156,82.00183355,19598.43822,3.435897436,0.050029809,0.001006793,0.041880342,17720.06459,1878.37363,0,19598.43822,14638.28337,0.826085215,239,82.00183355,2.572509035,115,61,40,14,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.077881,-77.053126,276521.848,8663994.246,24441,144,86.63503835,19839.42378,3.40397351,0.050761071,0.001043093,0.056953642,17648.63946,2151.364701,0,19800.00416,14184.05219,0.803690971,229,86.46290027,2.124698014,156,72,50,34,10,20,34,2,2815,451,18952,435,23420,0.5
-12.060006,-77.136867,267381.028,8665905.02,24547,181,72.47214272,21161.86567,3.387096774,0.049465209,0.001278248,0.048387097,19254.51797,1907.347699,0,21161.86567,12862.26867,0.668013018,292,72.47214272,1.702014883,37,14,7,16,113,19,332,0,20362,4403,62657,0,91888,0.5
-12.060042,-77.128335,268317.6047,8665912.307,22327,150,80.88929084,18523.6476,3.111801242,0.057702938,0.00115252,0.059213251,13593.14458,4930.503018,0,18523.6476,5539.37771,0.407512601,229,80.88929084,2.372865828,15,5,3,7,113,19,332,0,20362,4403,62657,0,91888,0.52273303
-12.047617,-76.948077,287931.3335,8667430.123,11725,61,93.07730543,7353.107129,3.163934426,0.069153469,0.001171319,0.049180328,6243.549048,1109.558081,0,7353.107129,2205.635397,0.353266288,79,93.07730543,3.047029768,15,7,7,1,296,249,712,22,77896,35051,175804,3196,301888,0.5
-12.009743,-76.829998,300763.8387,8671711.54,206,15,72.03943673,1656.907045,3.5,0.145238095,0.004617667,0,1656.907045,0,0,1656.907045,0,0,23,72.03943673,2.835219447,4,0,4,0,231,115,326,8,45064,19718,54435,935,124486,0.5
-12.050049,-77.06214,275518.5872,8667073.857,24623,134,78.41879475,15762.17775,3.211678832,0.059148339,0.001370639,0.03163017,14023.191,1738.986743,0,15762.17775,4686.059221,0.334164971,201,78.41879475,2.012995854,28,3,19,6,156,169,447,9,35588,9086,141268,771,191046,0.548816257
-12.042804,-77.038778,278050.1099,8667889.451,19797,84,91.43834275,11429.79284,3.255555556,0.082846726,0.000857715,0.075185185,11137.5418,0,292.2510472,11429.79284,7101.392671,0.637608621,125,91.43834275,3.740939273,31,9,7,15,156,169,447,9,35588,9086,141268,771,191046,0.665541777
-11.981544,-77.07218,274361.5652,8674644.73,19059,195,69.44396921,20485.97092,3.156862745,0.04156386,0.001284309,0.012254902,20485.97092,0,0,20485.97092,5791.931244,0.282726714,295,69.44396921,2.115241184,57,39,3,15,42,26,80,2,5171,558,7858,125,14216,0.5
-12.08166,-77.098608,271570.4238,8663536.211,6382,55,103.5075269,7866.572045,3.033898305,0.091390077,0.001760969,0,6501.895711,1364.676334,0,7866.572045,345.3671259,0.053117912,76,103.5075269,1.462235259,18,10,0,8,14,23,108,7,2803,1292,17979,576,24087,0.5
-12.068406,-77.15809,265079.5578,8664957.465,1154,57,75.83880403,7356.363991,3.285714286,0.083146567,0.002076055,0.023809524,7356.363991,0,0,7356.363991,4823.249856,0.65565677,97,75.83880403,1.805881554,12,8,3,1,113,19,332,0,20362,4403,62657,0,91888,0.5
-12.087805,-77.072422,274428.5191,8662883.02,22173,144,79.70868238,17376.49276,3.21192053,0.053811281,0.001257587,0.021633554,15961.31571,1415.17705,0,17376.49276,7356.15018,0.460873672,218,79.70868238,1.972508583,33,12,9,12,37,62,261,12,14288,2437,75778,3432,98522,0.5
-12.08856,-77.068752,274821.1892,8662797.472,22173,144,79.70868238,17376.49276,3.21192053,0.053811281,0.001257587,0.021633554,15961.31571,1415.17705,0,17376.49276,7356.15018,0.460873672,218,79.70868238,1.972508583,33,12,9,12,37,62,261,12,14288,2437,75778,3432,98522,0.5
-12.193335,-76.960555,286685.9726,8651300.406,12663,137,73.73711401,14305.00012,3.027586207,0.068746148,0.001166066,0.024137931,14305.00012,0,0,14305.00012,3208.252316,0.224274889,194,73.73711401,2.469673588,14,2,7,5,67,42,132,0,10702,2965,15388,0,31692,0.5
-12.108609,-77.032721,278768.4881,8660614.095,17153,133,80.75400206,16877.58643,3.466165414,0.065975139,0.001234702,0.069674185,15560.80405,1317.926049,0,16878.7301,13574.5411,0.872354735,209,80.75947414,2.101094645,116,58,37,21,316,561,2224,115,94594,59471,538304,33567,790730,0.578654276
-12.08606,-77.055452,276267.323,8663085.003,24411,126,82.79609205,16310.83013,3.274074074,0.065171636,0.000981827,0.068888889,16144.98389,165.8462397,0,16310.83013,13192.87566,0.817150129,197,82.79609205,2.522919964,42,14,13,15,385,677,2753,81,139441,89491,735515,45506,1130217,0.628159837
-12.055619,-77.08202,273356.0928,8666437.872,22727,74,73.81210101,7971.706909,3.135135135,0.060700255,0.001063319,0.101351351,5132.434651,2839.272259,0,7971.706909,1017.175648,0.198185796,108,73.81210101,3.095101778,12,4,5,3,283,211,887,16,58753,14781,221904,1347,307021,0.568167614
-12.017351,-76.947927,287929.4234,8670771.517,6427,54,85.83468305,6609.270595,3,0.105963773,0.001883096,0,6609.270595,0,0,6609.270595,689.8934247,0.104382687,77,85.83468305,3.779011757,10,10,0,0,267,150,459,10,68237,23651,80925,986,182105,0.5
-12.08748,-77.061037,275669.6011,8662925.594,24324,168,82.0744129,20928.97529,3.289017341,0.051125764,0.000937295,0.030828516,17240.09634,3878.910628,0,21119.00697,12676.89309,0.735314515,262,80.60689683,2.738743282,54,23,11,20,23,39,153,5,11485,1145,57799,2856,74435,0.5
-12.077555,-76.916337,291417.4609,8664135.446,1906,72,83.09036147,9389.210846,3.038461538,0.094486654,0.001610607,0.087606838,9389.210846,0,0,9389.210846,2969.369891,0.316253404,113,83.09036147,1.762076591,15,4,8,3,23,53,145,6,11095,6453,55403,1105,76157,0.5
-12.054064,-77.087553,272744.9727,8666599.205,23464,96,90.20598116,12177.80746,3.092783505,0.05997807,0.00147435,0.0395189,11795.7621,382.0453568,0,12177.80746,284.090065,0.024084079,135,90.20598116,3.106613948,19,12,2,5,127,42,440,7,23165,5695,80636,576,115975,0.559465485
-12.023132,-77.055557,276204.1831,8670055.487,32361,122,93.20662835,17056.81299,3.212598425,0.069010874,0.001298469,0.028346457,15517.40723,1539.405764,0,17056.81299,4035.80064,0.26008215,183,93.20662835,2.400639581,40,19,6,15,0,0,0,0,0,0,0,0,0,0.77472722
-12.085377,-77.050247,276843.8521,8663166.785,24411,126,82.79609205,16310.83013,3.274074074,0.065171636,0.000981827,0.068888889,16144.98389,165.8462397,0,16310.83013,13192.87566,0.817150129,197,82.79609205,2.522919964,42,14,13,15,385,677,2753,81,139441,89491,735515,45506,1130217,0.628159837
-12.167854,-77.019011,280308.7493,8654064.082,28732,95,75.66783538,10820.50046,3.107843137,0.046296836,0.001224046,0.052287582,9369.763482,1450.555663,0,10820.31914,3578.015747,0.38186831,143,75.66656745,4.392799267,9,2,0,7,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.19369,-76.981804,284378.8888,8651239.376,12075,185,75.34267446,21849.37559,3.47311828,0.044135457,0.001515367,0.004121864,21849.37559,0,0,21849.37559,2138.391066,0.097869665,290,75.34267446,1.349552509,26,9,2,15,55,43,121,2,12372,4060,46190,82,67032,0.323313944
-11.990534,-77.066015,275044.4028,8673653.999,14291,125,90.05737465,16030.21269,3.136,0.077081563,0.000815286,0.049333333,13935.45022,0,2094.76247,16030.21269,7067.976554,0.507193987,178,90.05737465,2.678397491,195,111,45,39,45,35,99,3,7997,696,15629,245,25071,0.5
-12.100188,-76.97136,285435.8998,8661592.402,14303,105,89.57231524,13794.13655,3.036036036,0.077988414,0.001133754,0.057057057,13794.13655,0,0,13794.13655,5537.92461,0.401469464,154,89.57231524,2.133329042,54,21,16,17,192,350,1002,31,88978,42332,184973,6648,342493,0.5
-11.989343,-77.058933,275816.7987,8673792.557,9120,148,84.49804378,18251.57746,3.064935065,0.043880311,0.001064755,0.006493506,16338.98732,272.2886021,1640.301529,18251.57746,5215.620786,0.319213222,216,84.49804378,2.466733803,80,36,13,31,45,35,99,3,7997,696,15629,245,25071,0.18280851
-11.964664,-76.990649,283236.8096,8676568.92,16927,227,71.12444134,24893.55447,3.287553648,0.046603186,0.001341309,0.031473534,23538.2899,1355.264563,0,24893.55447,6476.593415,0.2751514,350,71.12444134,1.915949463,32,10,11,11,40,35,91,0,22162,1032,12518,120,35974,0.5
-11.941532,-76.984825,283850.2008,8679140.285,16921,202,67.25388942,21319.48295,3.123853211,0.049471643,0.001492123,0.025229358,21319.48295,0,0,21319.48295,3244.976956,0.152207113,317,67.25388942,1.706787009,7,0,0,7,40,35,91,0,22162,1032,12518,120,35974,0.5
-12.242077,-76.91662,291513.0811,8645935.581,9230,257,61.03374142,23864.19289,3.249027237,0.038174437,0.001459313,0,23864.19289,0,0,23864.19289,5839.36856,0.244691643,391,61.03374142,1.612168035,14,4,6,4,52,19,79,0,5748,1174,8408,0,17136,0.185978734
-12.224304,-76.920936,291031.1732,8647901.593,9794,207,68.15737538,21537.73062,3.120535714,0.044491541,0.001243353,0.026190476,19579.40359,1958.327028,0,21537.73062,526.5143486,0.026891235,316,68.15737538,1.885794792,6,1,4,1,52,19,79,0,5748,1174,8408,0,17136,0.204087572
-12.224085,-76.921527,290965.7215,8647923.257,9794,207,68.15737538,21537.73062,3.120535714,0.044491541,0.001243353,0.026190476,19579.40359,1958.327028,0,21537.73062,526.5143486,0.026891235,316,68.15737538,1.885794792,6,1,4,1,52,19,79,0,5748,1174,8408,0,17136,0.204087572
-12.221659,-76.934038,289603.5133,8648179.092,8544,290,59.53840105,25899.20446,3.25,0.036473394,0.001343705,0.003424658,25899.20446,0,0,25899.20446,10264.99014,0.39634384,435,59.53840105,1.80821217,10,4,2,4,52,19,79,0,5748,1174,8408,0,17136,0.172143309
-12.164451,-76.969404,285705.069,8654479.88,24634,203,73.52410581,21983.70764,3.25,0.046276107,0.001387708,0,21983.70764,0,0,21983.70764,5698.871342,0.259231583,299,73.52410581,1.801538781,48,27,10,11,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.163072,-76.965297,286150.2401,8654638.005,18368,220,67.95994342,22290.86144,3.173913043,0.041914069,0.001405587,0.006231884,22290.86144,0,0,22290.86144,5551.856754,0.249064253,328,67.95994342,1.669428056,9,5,0,4,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.029019,-76.926222,290301.7467,8669504.786,9666,176,81.70966147,21081.09266,3.221590909,0.051606396,0.001355981,0.019886364,17720.56837,3360.524293,0,21081.09266,5238.312417,0.295606343,258,81.70966147,2.342524449,102,28,19,55,231,115,326,8,45064,19718,54435,935,124486,0.20861221
-12.025855,-76.919274,291050.788,8669853.012,1929,51,89.99990979,6299.993685,3.018518519,0.097027361,0.001694896,0.135802469,4762.370503,1537.623182,0,6299.993685,97.17078866,0.02040387,70,89.99990979,4.263627992,23,5,6,12,239,117,343,8,53510,20723,65275,935,144791,0.5
-12.060948,-77.132324,267882.763,8665809.337,22327,150,80.88929084,18523.6476,3.111801242,0.057702938,0.00115252,0.059213251,13593.14458,4930.503018,0,18523.6476,5539.37771,0.407512601,229,80.88929084,2.372865828,15,5,3,7,113,19,332,0,20362,4403,62657,0,91888,0.52273303
-11.977677,-77.074271,274129.6469,8675063.46,15444,187,79.20671792,22098.6743,3.251336898,0.051468684,0.00124548,0.002673797,20403.20812,1695.466178,0,22098.6743,7104.005496,0.348180808,279,79.20671792,1.881030527,56,33,6,17,42,26,80,2,5171,558,7858,125,14216,0.5
-12.085748,-76.992681,283105.0931,8663179.861,12058,118,77.73526348,13292.73006,3.203389831,0.055597391,0.001508618,0.015536723,12294.28689,597.6239265,400.8192377,13292.73006,3798.551349,0.308968823,171,77.73526348,2.724678992,42,17,16,9,30,82,228,15,7490,3598,70762,1557,88505,0.321833155
-12.082544,-77.055703,276242.5521,8663483.158,24411,126,82.79609205,16310.83013,3.274074074,0.065171636,0.000981827,0.068888889,16144.98389,165.8462397,0,16310.83013,13192.87566,0.817150129,197,82.79609205,2.522919964,42,14,13,15,385,677,2753,81,139441,89491,735515,45506,1130217,0.628159837
-12.013082,-77.05203,276588.0194,8671164.85,15248,172,78.69561338,20224.77264,3.201149425,0.06318266,0.001221086,0.011494253,16523.26889,3701.503747,0,20224.77264,4031.037902,0.243961284,257,78.69561338,2.238957487,34,20,4,10,3,9,19,1,2826,138,7771,120,10855,0.5
-12.143315,-77.016289,280582.4756,8656788.06,23788,166,76.59357861,19990.92402,3.244318182,0.051330796,0.000917622,0.064583333,17710.33567,1358.144043,828.1137299,19896.59344,13703.83579,0.773776175,261,76.23215878,2.427422681,60,27,20,13,168,277,820,23,82542,39020,118654,7279,262273,0.5
-12.177766,-76.945502,288317.1439,8653027.132,19357,165,75.9147552,18826.85929,3.186046512,0.051510788,0.001160831,0.05620155,17099.12222,1727.737069,0,18826.85929,3201.467677,0.187229943,248,75.9147552,2.990713017,13,2,2,9,52,19,79,0,5748,1174,8408,0,17136,0.5
-12.015652,-76.820575,301791.9465,8671054.551,188,286,55.99914402,25535.60967,3.153594771,0.03763841,0.001280368,0.06372549,25535.60967,0,0,25535.60967,6724.068573,0.263321247,456,55.99914402,1.756394253,55,20,13,22,231,115,326,8,45064,19718,54435,935,124486,0.172143309
-12.081379,-77.020143,280118.1067,8663633.737,20867,219,69.12793805,23503.49894,3.319634703,0.041275716,0.001289922,0.026636225,23503.49894,0,0,23503.49894,14671.11863,0.624209981,340,69.12793805,2.256377797,88,56,20,12,285,484,1761,52,88069,59693,411274,25137,646166,0.5
-12.049476,-77.03054,278959.5064,8667154.848,23997,57,127.5397798,11351.0404,3.596491228,0.076139212,0.001029104,0.01754386,9331.109708,2019.930695,0,11351.0404,8674.555834,0.929638179,89,127.5397798,2.615390948,253,93,63,97,156,169,447,9,35588,9086,141268,771,191046,0.689513881
-12.092462,-77.07021,274672.0123,8662364.803,22732,101,92.34884072,15791.65176,3.60952381,0.06396209,0.001186556,0.023809524,15791.64808,1141.265953,0,16932.91403,14904.19894,0.943802627,191,88.65400015,2.34695274,99,36,18,45,27,42,227,10,11473,1986,56826,2997,75102,0.607586139
-12.106727,-76.971378,285441.0902,8660873.248,14303,105,89.57231524,13794.13655,3.036036036,0.077988414,0.001133754,0.057057057,13794.13655,0,0,13794.13655,5537.92461,0.401469464,154,89.57231524,2.133329042,54,21,16,17,192,350,1002,31,88978,42332,184973,6648,342493,0.5
-12.076248,-77.035846,278404.2704,8664196.41,36749,112,87.27184986,15883.47668,3.589285714,0.069121475,0.001250606,0.030952381,15883.47668,0,0,15883.47668,15511.44096,0.976577186,182,87.27184986,2.096305361,174,94,47,33,183,201,595,17,42464,10020,162049,3859,223423,0.774946557
-12.108995,-77.049796,276906.9937,8660555.917,15391,108,84.42292186,14689.5884,3.509259259,0.064773996,0.001434315,0.063888889,14689.5884,0,0,14689.5884,11343.83038,0.772236095,174,84.42292186,2.144589707,68,44,8,16,316,561,2224,115,94594,59471,538304,33567,790730,0.5
-12.090969,-77.034768,278525.3411,8662559.706,34690,156,82.00183355,19598.43822,3.435897436,0.050029809,0.001006793,0.041880342,17720.06459,1878.37363,0,19598.43822,14638.28337,0.826085215,239,82.00183355,2.572509035,115,61,40,14,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.111345,-76.990702,283343.4975,8660349.059,11174,131,79.5017555,14866.82828,3.221374046,0.063918211,0.001042347,0.013994911,14088.15039,778.6778936,0,14866.82828,9584.745174,0.680340919,187,79.5017555,2.415799178,91,42,27,22,227,435,1180,35,97045,53760,247688,7574,434755,0.359182089
-12.102045,-76.993517,283031.1369,8661375.79,14396,90,101.8776555,13447.85052,3.344444444,0.075446885,0.001365426,0.011111111,13447.85052,0,0,13447.85052,6983.936874,0.519334808,132,101.8776555,2.604547805,17,6,5,6,30,82,228,15,7490,3598,70762,1557,88505,0.5
-12.061763,-77.042509,277662.8148,8665784.237,24762,113,86.78346944,15013.54021,3.379310345,0.066821195,0.00112077,0.020114943,11446.43239,3567.107582,0,15013.53997,10092.61331,0.881725674,173,86.78346803,2.224885584,114,56,23,35,156,169,447,9,35588,9086,141268,771,191046,0.644276154
-12.042078,-77.02289,279781.1248,8667979.711,25082,104,94.1606941,14689.06828,3.165137615,0.074266198,0.000956242,0.059021407,12693.37587,895.9777472,1099.714666,14689.06828,8608.208071,0.67816538,156,94.1606941,3.180893846,52,29,4,19,156,169,447,9,35588,9086,141268,771,191046,0.689020464
-12.077112,-77.046467,277239.8717,8664088.143,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.07475,-77.042941,277629.9829,8664345.551,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.13275,-76.982801,284220.8984,8657976.563,5875,146,91.3655192,19734.95215,3.280821918,0.05759034,0.001112706,0.01826484,15938.63711,1930.61029,1865.704748,19734.95215,7043.246883,0.441897688,216,91.3655192,2.166321136,76,37,21,18,162,268,774,16,81488,38734,114211,5091,253988,0.212980159
-12.022758,-77.000873,282161.4579,8670132.628,23697,122,80.62034182,14350.42084,3.262295082,0.058814298,0.001499593,0.049180328,14159.10323,191.3176146,0,14350.42084,3335.612491,0.235580773,178,80.62034182,1.639154864,44,11,11,22,78,49,151,0,31551,2053,20763,120,57291,0.539135049
-11.986496,-77.007965,281358.9005,8674143.243,30055,140,85.76638977,18010.94185,3.26056338,0.056689427,0.001266219,0.038262911,15760.58536,2250.356495,0,18010.94185,7491.607347,0.475338141,210,85.76638977,2.008433665,44,9,15,20,40,35,91,0,22162,1032,12518,120,35974,0.555839769
-12.040339,-77.000948,282175.5584,8668196.423,25766,173,72.21095247,19135.90241,3.054054054,0.058084831,0.001298891,0.03963964,19135.90241,0,0,19135.90241,5739.9745,0.299958391,265,72.21095247,2.021479083,28,9,9,10,165,174,467,9,39673,9587,146355,771,203272,0.533585221
-12.049179,-77.068664,274799.1533,8667156.961,24373,105,91.65978475,13932.28728,3.155963303,0.079474978,0.001190317,0.009174312,12001.03331,1931.253974,0,13932.28728,5147.909645,0.428955533,152,91.65978475,2.573064943,18,7,8,3,269,188,779,9,55950,13489,203925,771,282934,0.704117979
-12.081837,-77.047377,277145.7594,8663567.386,24593,134,86.02354592,18150.96819,3.444444444,0.06229421,0.001177819,0.047654321,18150.96819,0,0,18150.96819,15947.93764,0.878627381,211,86.02354592,2.204159808,65,35,14,16,208,351,1448,46,70854,45107,359639,24413,560268,0.598679006
-12.092142,-77.074231,274236.1276,8662405.759,22732,101,92.34884072,15791.65176,3.60952381,0.06396209,0.001186556,0.023809524,15791.64808,1141.265953,0,16932.91403,14904.19894,0.943802627,191,88.65400015,2.34695274,99,36,18,45,27,42,227,10,11473,1986,56826,2997,75102,0.607586139
-12.08174,-77.101478,271254.633,8663533.787,6382,55,103.5075269,7866.572045,3.033898305,0.091390077,0.001760969,0,6501.895711,1364.676334,0,7866.572045,345.3671259,0.053117912,76,103.5075269,1.462235259,18,10,0,8,14,23,108,7,2803,1292,17979,576,24087,0.5
-12.070561,-77.093362,272127.2756,8664768.724,10046,192,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938776,18552.21464,1748.528593,0,20300.74323,6393.931983,0.344645214,287,70.73429697,1.913593959,94,38,37,19,14,23,108,7,2803,1292,17979,576,24087,0.21569369
-11.921107,-76.670208,318107.1193,8681623.202,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.162413,-77.019679,280228.0297,8654672.049,28732,95,75.66783538,10820.50046,3.107843137,0.046296836,0.001224046,0.052287582,9369.763482,1450.555663,0,10820.31914,3578.015747,0.38186831,143,75.66656745,4.392799267,9,2,0,7,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.082605,-77.034903,278507.5379,8663489.025,24274,133,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0,0,19408.40729,19377.58367,0.998411842,224,86.64467539,2.051884051,254,142,57,55,208,351,1448,46,70854,45107,359639,24413,560268,0.564338846
-12.124617,-77.030309,279042.9686,8658845.755,36397,147,87.39250006,20449.84501,3.540540541,0.052855204,0.001113809,0.021396396,15431.52067,3371.376078,1646.94827,20449.84501,14737.87635,0.955050165,234,87.39250006,2.571864864,358,178,93,87,135,242,924,77,30616,15298,199446,12242,262839,0.5
-12.086498,-77.02764,279305.6235,8663063.421,20804,145,89.76246951,20017.0307,3.351351351,0.067689405,0.001013579,0.025900901,17881.22164,0,2135.809059,20017.0307,14908.21395,0.833735762,223,89.76246951,2.672703578,81,42,12,27,285,484,1761,52,88069,59693,411274,25137,646166,0.631702811
-12.070528,-77.01696,280446.775,8664842.221,24616,143,78.60649935,18629.74035,3.55862069,0.05304102,0.001317691,0.006896552,18629.74035,0,0,18629.74035,13022.00768,0.698990294,237,78.60649935,1.758118345,316,74,48,194,77,133,313,6,17215,14586,51635,724,85898,0.5
-12.090307,-77.017007,280462.9218,8662651.516,15747,153,79.19772575,18294.67465,3.232258065,0.046519136,0.000986052,0.059139785,14360.36714,2178.5467,1755.760812,18294.67465,9137.384041,0.636291813,231,79.19772575,2.518487701,63,16,35,12,181,319,1300,38,63978,44173,338858,21325,527891,0.5
